id,date,a_abstract,b_id,b_abstract,b_categories,c_id,c_abstract,c_categories,y_true,research_type,a_title,a_categories,b_title,c_title
neg-d2-849,2025-02-10,,2502.07042," Departments within a university are not only administrative units, but also
an effort to gather investigators around common fields of academic study. A
pervasive challenge is connecting members with shared research interests both
within and between departments. Here I describe a workflow that adapts methods
from natural language processing to generate a network connecting $n=79$
members of a university department, or multiple departments within a faculty
($n=278$), based on common topics in their research publications. After
extracting and processing terms from $n=16,901$ abstracts in the PubMed
database, the co-occurrence of terms is encoded in a sparse document-term
matrix. Based on the angular distances between the presence-absence vectors for
every pair of terms, I use the uniform manifold approximation and projection
(UMAP) method to embed the terms into a representational space such that terms
that tend to appear in the same documents are closer together. Each author's
corpus defines a probability distribution over terms in this space. Using the
Wasserstein distance to quantify the similarity between these distributions, I
generate a distance matrix among authors that can be analyzed and visualized as
a graph. I demonstrate that this nonparametric method produces clusters with
distinct themes that are consistent with some academic divisions, while
identifying untapped connections among members. A documented workflow
comprising Python and R scripts is available under the MIT license at
https://github.com/PoonLab/tragula.",['cs.SI'],2502.14344," Binary Spiking Neural Networks (BSNNs) inherit the eventdriven paradigm of
SNNs, while also adopting the reduced storage burden of binarization
techniques. These distinct advantages grant BSNNs lightweight and
energy-efficient characteristics, rendering them ideal for deployment on
resource-constrained edge devices. However, due to the binary synaptic weights
and non-differentiable spike function, effectively training BSNNs remains an
open question. In this paper, we conduct an in-depth analysis of the challenge
for BSNN learning, namely the frequent weight sign flipping problem. To
mitigate this issue, we propose an Adaptive Gradient Modulation Mechanism
(AGMM), which is designed to reduce the frequency of weight sign flipping by
adaptively adjusting the gradients during the learning process. The proposed
AGMM can enable BSNNs to achieve faster convergence speed and higher accuracy,
effectively narrowing the gap between BSNNs and their full-precision
equivalents. We validate AGMM on both static and neuromorphic datasets, and
results indicate that it achieves state-of-the-art results among BSNNs. This
work substantially reduces storage demands and enhances SNNs' inherent energy
efficiency, making them highly feasible for resource-constrained environments.",['cs.CV'],False,,,,"Building networks of shared research interests by embedding words into a
  representation space","Towards Accurate Binary Spiking Neural Networks: Learning with Adaptive
  Gradient Modulation Mechanism"
neg-d2-850,2025-01-27,,2501.1632," This paper is the first in a series dedicated to computing the integral Chow
rings of the moduli stacks of Prym pairs. In this work, we compute the Chow
ring for Prym pairs arising from a single pair of Weierstrass points and from
at most $(g-1)/2 $ pairs when the genus $g$ of the curve is odd.","['math.AG', 'math.RT']",2502.10722," Modern processors widely equip the Performance Monitoring Unit (PMU) to
collect various architecture and microarchitecture events. Software developers
often utilize the PMU to enhance program's performance, but the potential side
effects that arise from its activation are often disregarded. In this paper, we
find that the PMU can be employed to retrieve instruction operands. Based on
this discovery, we introduce PMU-Data, a novel category of side-channel attacks
aimed at leaking secret by identifying instruction operands with PMU.
  To achieve the PMU-Data attack, we develop five gadgets to encode the
confidential data into distinct data-related traces while maintaining the
control-flow unchanged. We then measure all documented PMU events on three
physical machines with different processors while those gadgets are performing.
We successfully identify two types of vulnerable gadgets caused by DIV and MOV
instructions. Additionally, we discover 40 vulnerable PMU events that can be
used to carry out the PMU-Data attack. We through real experiments to
demonstrate the perniciousness of the PMU-Data attack by implementing three
attack goals: (1) leaking the kernel data illegally combined with the transient
execution vulnerabilities including Meltdown, Spectre, and Zombieload; (2)
building a covert-channel to secretly transfer data; (3) extracting the secret
data protected by the Trusted Execution Environment (TEE) combined with the
Zombieload vulnerability.",['cs.CR'],False,,,,"The Integral Chow Rings of the Moduli Stacks of Hyperelliptic Prym Pairs
  I",PMU-Data: Data Traces Could be Distinguished
neg-d2-851,2025-02-20,,2502.15024," We investigate implications of the (extended) low-degree conjecture (recently
formalized in [MW23]) in the context of the symmetric stochastic block model.
Assuming the conjecture holds, we establish that no polynomial-time algorithm
can weakly recover community labels below the Kesten-Stigum (KS) threshold. In
particular, we rule out polynomial-time estimators that, with constant
probability, achieve correlation with the true communities that is
significantly better than random. Whereas, above the KS threshold,
polynomial-time algorithms are known to achieve constant correlation with the
true communities with high probability[Mas14,AS15].
  To our knowledge, we provide the first rigorous evidence for the sharp
transition in recovery rate for polynomial-time algorithms at the KS threshold.
Notably, under a stronger version of the low-degree conjecture, our lower bound
remains valid even when the number of blocks diverges. Furthermore, our results
provide evidence of a computational-to-statistical gap in learning the
parameters of stochastic block models.
  In contrast to prior work, which either (i) rules out polynomial-time
algorithms for hypothesis testing with 1-o(1) success probability [Hopkins18,
BBK+21a] under the low-degree conjecture, or (ii) rules out low-degree
polynomials for learning the edge connection probability matrix [LG23], our
approach provides stronger lower bounds on the recovery and learning problem.
  Our proof combines low-degree lower bounds from [Hopkins18, BBK+21a] with
graph splitting and cross-validation techniques. In order to rule out general
recovery algorithms, we employ the correlation preserving projection method
developed in [HS17].","['cs.CC', 'cs.LG', 'math.ST', 'stat.CO', 'stat.TH']",2502.12485," To ensure safe usage, Large Language Models (LLMs) typically undergo
alignment with human-defined values. However, this alignment often relies on
primarily English data and is biased towards Western-centric values, limiting
its effectiveness in low-resource language settings. In this paper, we describe
our approach for aligning SEA-Lion-v2.1-Instruct (a Llama3-8B variant) to
minimize toxicity in Singlish, an English creole specific to Singapore. We find
that supervised fine-tuning and Kahneman-Tversky Optimization (KTO) on paired
and unpaired preferences is more sample efficient and yields significantly
better results than Direct Preference Optimization (DPO). Our analysis reveals
that DPO implicitly enforces a weaker safety objective than KTO, and that SFT
complements KTO by improving training stability. Finally, we introduce a simple
but novel modification to KTO, KTO-S, which improves training stability through
better gradient exploitation. Overall, we present a general approach for safety
alignment conducive to low-resource English languages, successfully reducing
toxicity by 99\% on our Singlish benchmark, with gains generalizing to the
broader TOXIGEN dataset while maintaining strong performance across standard
LLM benchmarks.","['cs.CL', 'cs.AI']",False,,,,"Low degree conjecture implies sharp computational thresholds in
  stochastic block model","Safe at the Margins: A General Approach to Safety Alignment in
  Low-Resource English Languages -- A Singlish Case Study"
neg-d2-852,2025-02-20,,2502.14314," You Look Only Once (YOLO) models have been widely used for building real-time
object detectors across various domains. With the increasing frequency of new
YOLO versions being released, key questions arise. Are the newer versions
always better than their previous versions? What are the core innovations in
each YOLO version and how do these changes translate into real-world
performance gains? In this paper, we summarize the key innovations from YOLOv1
to YOLOv11, introduce a comprehensive benchmark called ODverse33, which
includes 33 datasets spanning 11 diverse domains (Autonomous driving,
Agricultural, Underwater, Medical, Videogame, Industrial, Aerial, Wildlife,
Retail, Microscopic, and Security), and explore the practical impact of model
improvements in real-world, multi-domain applications through extensive
experimental results. We hope this study can provide some guidance to the
extensive users of object detection models and give some references for future
real-time object detector development.",['cs.CV'],2501.10417," In this paper we introduce the generalized inverse of complex square matrix
with respect to other matrix having same size. Some of its representations,
properties and characterizations are obtained. Also some new representation
matrices of W-weighted BT-inverse and W-weighted core-EP inverse are determined
as well as characterizations of generalized inverses A A^\odagger,
A^{odagger,W}, A^\diamond, A^{\diamond,W}.","['math.RA', 'math.FA']",False,,,,"ODVerse33: Is the New YOLO Version Always Better? A Multi Domain
  benchmark from YOLO v5 to v11",Simultaneous extension of generalized BT-inverses and core-EP inverses
neg-d2-853,2025-02-14,,2502.12181," Explainability remains a significant problem for AI models in medical
imaging, making it challenging for clinicians to trust AI-driven predictions.
We introduce 3D ReX, the first causality-based post-hoc explainability tool for
3D models. 3D ReX uses the theory of actual causality to generate
responsibility maps which highlight the regions most crucial to the model's
decision. We test 3D ReX on a stroke detection model, providing insight into
the spatial distribution of features relevant to stroke.","['eess.IV', 'cs.AI', 'cs.CV', 'cs.LG']",2502.06103," In 2015, Phulara established a generalization of the famous central set
theorem by an original idea. Roughly speaking, this idea extends a
combinatorial result from one large subset of the given semigroup to countably
many. In this paper, we apply this idea to other combinatorial results to
obtain corresponding generalizations, and do some further investigation.
Moreover, we find that Phulara's generalization can be generalized further that
can deal with uncountably many C-sets.",['math.CO'],False,,,,3D ReX: Causal Explanations in 3D Neuroimaging Classification,"Several combinatorial results generalized from one large subset of
  semigroups to infinitely many"
neg-d2-854,2025-02-04,,2502.02248," This paper focuses on the concentration properties of the spectral norm of
the normalized Laplacian matrix for Erd\H{o}s-R\'enyi random graphs. First, We
achieve the optimal bound that can be attained in the further question posed by
Le et al. [24] for the regularized Laplacian matrix. Beyond that, we also
establish a uniform concentration inequality for the spectral norm of the
Laplacian matrix in the homogeneous case, relying on a key tool: the uniform
concentration property of degrees, which may be of independent interest.
Additionally, we prove that after normalizing the eigenvector corresponding to
the largest eigenvalue, the spectral norm of the Laplacian matrix concentrates
around 1, which may be useful in special cases.",['math.PR'],2503.02345," The detection of Alzheimer disease (AD) from clinical MRI data is an active
area of research in medical imaging. Recent advances in quantum computing,
particularly the integration of parameterized quantum circuits (PQCs) with
classical machine learning architectures, offer new opportunities to develop
models that may outperform traditional methods. However, quantum machine
learning (QML) remains in its early stages and requires further experimental
analysis to better understand its behavior and limitations. In this paper, we
propose an end to end hybrid classical quantum convolutional neural network (CQ
CNN) for AD detection using clinically formatted 3D MRI data. Our approach
involves developing a framework to make 3D MRI data usable for machine
learning, designing and training a brain tissue segmentation model (Skull Net),
and training a diffusion model to generate synthetic images for the minority
class. Our converged models exhibit potential quantum advantages, achieving
higher accuracy in fewer epochs than classical models. The proposed beta8 3
qubit model achieves an accuracy of 97.50%, surpassing state of the art (SOTA)
models while requiring significantly fewer computational resources. In
particular, the architecture employs only 13K parameters (0.48 MB), reducing
the parameter count by more than 99.99% compared to current SOTA models.
Furthermore, the diffusion-generated data used to train our quantum models, in
conjunction with real samples, preserve clinical structural standards,
representing a notable first in the field of QML. We conclude that CQCNN
architecture like models, with further improvements in gradient optimization
techniques, could become a viable option and even a potential alternative to
classical models for AD detection, especially in data limited and resource
constrained clinical settings.","['quant-ph', 'cs.AI', 'cs.CV', 'cs.LG']",False,,,,"On Concentration Inequality of the Laplacian Matrix of Erd\H{o}s-R\'enyi
  Graphs","CQ CNN: A Hybrid Classical Quantum Convolutional Neural Network for
  Alzheimer's Disease Detection Using Diffusion Generated and U Net Segmented
  3D MRI"
neg-d2-855,2025-02-20,,2502.14604," Test-time adaptation (TTA) aims to address distribution shifts between source
and target data by relying solely on target data during testing. In open-world
scenarios, models often encounter noisy samples, i.e., samples outside the
in-distribution (ID) label space. Leveraging the zero-shot capability of
pre-trained vision-language models (VLMs), this paper introduces Zero-Shot
Noisy TTA (ZS-NTTA), focusing on adapting the model to target data with noisy
samples during test-time in a zero-shot manner. We find existing TTA methods
underperform under ZS-NTTA, often lagging behind even the frozen model. We
conduct comprehensive experiments to analyze this phenomenon, revealing that
the negative impact of unfiltered noisy data outweighs the benefits of clean
data during model updating. Also, adapting a classifier for ID classification
and noise detection hampers both sub-tasks. Built on this, we propose a
framework that decouples the classifier and detector, focusing on developing an
individual detector while keeping the classifier frozen. Technically, we
introduce the Adaptive Noise Detector (AdaND), which utilizes the frozen
model's outputs as pseudo-labels to train a noise detector. To handle clean
data streams, we further inject Gaussian noise during adaptation, preventing
the detector from misclassifying clean samples as noisy. Beyond the ZS-NTTA,
AdaND can also improve the zero-shot out-of-distribution (ZS-OOD) detection
ability of VLMs. Experiments show that AdaND outperforms in both ZS-NTTA and
ZS-OOD detection. On ImageNet, AdaND achieves a notable improvement of $8.32\%$
in harmonic mean accuracy ($\text{Acc}_\text{H}$) for ZS-NTTA and $9.40\%$ in
FPR95 for ZS-OOD detection, compared to SOTA methods. Importantly, AdaND is
computationally efficient and comparable to the model-frozen method. The code
is publicly available at: https://github.com/tmlr-group/ZS-NTTA.",['cs.LG'],2503.04003," Mobile platforms now power not only smartphones but also in-vehicle systems
like Android Auto and CarPlay. Despite an ecosystem of over 3.5 million Android
apps and more than 200 million Android Auto-compatible vehicles, only a few
hundred apps have been adapted for automotive use. To better understand this
gap, we studied 147 reported issues related to Android Auto and identified
their root causes. We found that more than 70% of issues result from UI
incompatibilities, 24% from media playback errors, and around 5% from failures
in voice command handling, showing a lack of effective tools for developers. We
introduce CarCompat, a static analysis framework that detects compatibility
problems in Android Auto apps. CarCompat constructs a Car-Control Flow Graph
(CCFG) to capture interactions among app components, lifecycle methods, and
platform-specific callbacks. It applies specialized checkers to detect UI
violations, media playback errors, and issues with voice command handling. We
evaluated CarCompat on a dataset of 54 Android Auto apps and detected 25 new
issues, 4 of which were confirmed by developers, and 2 developers have already
released their fixes. The results show that CarCompat helps developers identify
and fix compatibility issues, improving the in-vehicle experience.","['cs.SE', 'cs.PL']",False,,,,Noisy Test-Time Adaptation in Vision-Language Models,Understanding and Detecting Compatibility Issues in Android Auto Apps
neg-d2-856,2025-01-23,,2501.13826," Humans acquire knowledge through three cognitive stages: perceiving
information, comprehending knowledge, and adapting knowledge to solve novel
problems. Videos serve as an effective medium for this learning process,
facilitating a progression through these cognitive stages. However, existing
video benchmarks fail to systematically evaluate the knowledge acquisition
capabilities in Large Multimodal Models (LMMs). To address this gap, we
introduce Video-MMMU, a multi-modal, multi-disciplinary benchmark designed to
assess LMMs' ability to acquire and utilize knowledge from videos. Video-MMMU
features a curated collection of 300 expert-level videos and 900
human-annotated questions across six disciplines, evaluating knowledge
acquisition through stage-aligned question-answer pairs: Perception,
Comprehension, and Adaptation. A proposed knowledge gain metric,
{\Delta}knowledge, quantifies improvement in performance after video viewing.
Evaluation of LMMs reveals a steep decline in performance as cognitive demands
increase and highlights a significant gap between human and model knowledge
acquisition, underscoring the need for methods to enhance LMMs' capability to
learn and adapt from videos.","['cs.CV', 'cs.CL']",2502.10114," Ewens' sampling formula (ESF) provides the probability distribution governing
the number of distinct genetic types and their respective frequencies at a
selectively neutral locus under the infinitely-many-alleles model of mutation.
A natural and significant question arises: ``Is the Ewens probability
distribution on regular trees Gibbsian?""
  In this paper, we demonstrate that Ewens probability distributions can be
regarded as non-Gibbsian distributions on regular trees and derive a sufficient
condition for the consistency condition. This study lays the groundwork for a
new direction in the theory of non-Gibbsian probability distributions on trees.","['math.PR', 'math.FA']",False,,,,"Video-MMMU: Evaluating Knowledge Acquisition from Multi-Discipline
  Professional Videos","Non-Gibbsian Multivariate Ewens Probability Distributions on Regular
  Trees"
neg-d2-857,2025-01-14,,2501.08206," This paper proposes SAT-based techniques to calculate a specific normal form
of a given finite mathematical structure (model). The normal form is obtained
by permuting the domain elements so that the representation of the structure is
lexicographically smallest possible. Such a normal form is of interest to
mathematicians as it enables easy cataloging of algebraic structures. In
particular, two structures are isomorphic precisely when their normal forms are
the same. This form is also natural to inspect as mathematicians have been
using it routinely for many decades.
  We develop a novel approach where a SAT solver is used in a black-box fashion
to compute the smallest representative. The approach constructs the
representative gradually and searches the space of possible isomorphisms,
requiring a small number of variables. However, the approach may lead to a
large number of SAT calls and therefore we devise propagation techniques to
reduce this number. The paper focuses on finite structures with a single binary
operation (encompassing groups, semigroups, etc.). However, the approach is
generalizable to arbitrary finite structures. We provide an implementation of
the proposed algorithm and evaluate it on a variety of algebraic structures.",['cs.LO'],2501.01193," We contribute to the lively debate in current scholarship on the Leibnizian
calculus. In a recent text, Arthur and Rabouin argue that non-Archimedean
continua are incompatible with Leibniz's concepts of number, quantity and
magnitude.
  They allege that Leibniz viewed infinitesimals as contradictory, and claim to
deduce such a conclusion from an analysis of the Leibnizian definition of
quantity. However, their argument is marred by numerous errors, deliberate
omissions, and misrepresentations, stemming in a number of cases from flawed
analyses in their earlier publications.
  We defend the thesis, traceable to the classic study by Henk Bos, that
Leibniz used genuine infinitesimals, which he viewed as fictional mathematical
entities (and not merely shorthand for talk about more ordinary quantities) on
par with negatives and imaginaries.",['math.HO'],False,,,,SAT-Based Techniques for Lexicographically Smallest Finite Models,Leibniz's contested infinitesimals: Further depictions
neg-d2-858,2025-03-18,,2503.14723," Code quality is of paramount importance in all types of software development
settings. Our work seeks to enable Machine Learning (ML) engineers to write
better code by helping them find and fix instances of Data Leakage in their
models. Data Leakage often results from bad practices in writing ML code. As a
result, the model effectively ''memorizes'' the data on which it trains,
leading to an overly optimistic estimate of the model performance and an
inability to make generalized predictions. ML developers must carefully
separate their data into training, evaluation, and test sets to avoid
introducing Data Leakage into their code. Training data should be used to train
the model, evaluation data should be used to repeatedly confirm a model's
accuracy, and test data should be used only once to determine the accuracy of a
production-ready model. In this paper, we develop LEAKAGEDETECTOR, a Python
plugin for the PyCharm IDE that identifies instances of Data Leakage in ML code
and provides suggestions on how to remove the leakage.",['cs.SE'],2502.15247," We developed an anisotropic spin model that accounts for magnetic anisotropy
and evaluated the Curie temperature (Tc) dispersion due to finite size effects
in L10-FePt nanoparticles. In heat-assisted magnetic recording (HAMR) media, a
next-generation magnetic recording technology, high-density recording is
achieved by locally heating L10-FePt nanoparticles near their Tc and rapidly
cooling them. However, variations in Tc caused by differences in particle size
and shape can compromise recording stability and areal density capacity, making
the control of Tc dispersion critical. In this study, we constructed atomistic
LLG models to explicitly incorporate the spin exchange anisotropy of L10-FePt,
based on parameters determined by first-principles calculations. Using this
model, we evaluated the impact of particle size on Tc dispersion. As a result,
(1) the Tc dispersion critical to the performance of HAMR can be reproduced,
whereas it was previously underestimated by isotropic models and (2)
approximately 70% of the experimentally observed Tc dispersion can be
attributed to particle size effects. This research highlights the role of
exchange anisotropy in amplifying finite-size effects and underscores the
importance of size control in HAMR media.","['cond-mat.mtrl-sci', 'cond-mat.mes-hall']",False,,,,"LeakageDetector: An Open Source Data Leakage Analysis Tool in Machine
  Learning Pipelines","Anisotropic Exchange Spin Model to Investigate the Curie Temperature
  Dispersion of Finite-Size L10-FePt Magnetic Nanoparticles"
neg-d2-859,2025-02-12,,2502.08772," Protein flexibility, measured by the B-factor or Debye-Waller factor, is
essential for protein functions such as structural support, enzyme activity,
cellular communication, and molecular transport. Theoretical analysis and
prediction of protein flexibility are crucial for protein design, engineering,
and drug discovery. In this work, we introduce the persistent sheaf Laplacian
(PSL), an effective tool in topological data analysis, to model and analyze
protein flexibility. By representing the local topology and geometry of protein
atoms through the multiscale harmonic and non-harmonic spectra of PSLs, the
proposed model effectively captures protein flexibility and provides accurate,
robust predictions of protein B-factors. Our PSL model demonstrates an increase
in accuracy of 32% compared to the classical Gaussian network model (GNM) in
predicting B-factors for a dataset of 364 proteins. Additionally, we construct
a blind machine learning prediction method utilizing global and local protein
features. Extensive computations and comparisons validate the effectiveness of
the proposed PSL model for B-factor predictions.","['q-bio.BM', 'q-bio.QM']",2503.111," The efficiency of silicon solar cells gradually decreases in various
environments, with humidity being a key factor contributing to this decline.
This study investigates the humidity-induced failure mechanisms in crystalline
silicon solar cells. Using density functional theory and the non-equilibrium
Green's function method, we systematically examine the microscopic diffusion
mechanisms of hydrogen and oxygen defects and their impact on photovoltaic
performance. Hydrogen and oxygen are interstitial defects that can introduce
both deep-level and resonant-state recombination centers, thereby reducing
carrier lifetime and solar cell efficiency. Furthermore, hydrogen exhibits
prominent diffusion pathways, particularly in its +1 and 0 charge states at the
BC site ( ""H"" _""i(BC)"" ^""+1"" and ""H"" _""i(BC)"" ^""0"" ), while oxygen in its +1
and 0 charge states shows a higher diffusion barrier at the BC1 site ( ""O""
_""i(BC1)"" ^""+1"" and ""O"" _""i(BC1)"" ^""0"" ). These defects, induced by moisture
and temperature fluctuations, exacerbate the degradation of solar cell
performance. By analyzing these defect behaviors, this research provides
valuable insights into the failure mechanisms of Si solar cells, especially
under humid conditions.",['cond-mat.mtrl-sci'],False,,,,Persistent Sheaf Laplacian Analysis of Protein Flexibility,"The Role of Hydrogen and Oxygen Interstitial Defects in Crystalline Si
  cells: Mechanism of Device Degradation in Humid Environment"
neg-d2-860,2025-03-21,,2503.16855," Hand gesture-based Sign Language Recognition (SLR) serves as a crucial
communication bridge between deaf and non-deaf individuals. Existing SLR
systems perform well for their cultural SL but may struggle with multi-cultural
sign languages (McSL). To address these challenges, this paper proposes a Stack
Spatial-Temporal Transformer Network that leverages multi-head attention
mechanisms to capture both spatial and temporal dependencies with hierarchical
features using the Stack Transfer concept. In the proceed, firstly, we applied
a fully connected layer to make a embedding vector which has high expressive
power from the original dataset, then fed them a stack newly proposed
transformer to achieve hierarchical features with short-range and long-range
dependency. The network architecture is composed of several stages that process
spatial and temporal relationships sequentially, ensuring effective feature
extraction. After making the fully connected layer, the embedding vector is
processed by the Spatial Multi-Head Attention Transformer, which captures
spatial dependencies between joints. In the next stage, the Temporal Multi-Head
Attention Transformer captures long-range temporal dependencies, and again, the
features are concatenated with the output using another skip connection. The
processed features are then passed to the Feed-Forward Network (FFN), which
refines the feature representations further. After the FFN, additional skip
connections are applied to combine the output with earlier layers, followed by
a final normalization layer to produce the final output feature tensor. This
process is repeated for 10 transformer blocks. The extensive experiment shows
that the JSL, KSL and ASL datasets achieved good performance accuracy. Our
approach demonstrates improved performance in McSL, and it will be consider as
a novel work in this domain.",['cs.CV'],2502.14509," Does multilingual Neural Machine Translation (NMT) lead to The Curse of the
Multlinguality or provides the Cross-lingual Knowledge Transfer within a
language family? In this study, we explore multiple approaches for extending
the available data-regime in NMT and we prove cross-lingual benefits even in
0-shot translation regime for low-resource languages. With this paper, we
provide state-of-the-art open-source NMT models for translating between
selected Slavic languages. We released our models on the HuggingFace Hub
(https://hf.co/collections/allegro/multislav-6793d6b6419e5963e759a683) under
the CC BY 4.0 license. Slavic language family comprises morphologically rich
Central and Eastern European languages. Although counting hundreds of millions
of native speakers, Slavic Neural Machine Translation is under-studied in our
opinion. Recently, most NMT research focuses either on: high-resource languages
like English, Spanish, and German - in WMT23 General Translation Task 7 out of
8 task directions are from or to English; massively multilingual models
covering multiple language groups; or evaluation techniques.",['cs.CL'],False,,,,"Stack Transformer Based Spatial-Temporal Attention Model for Dynamic
  Multi-Culture Sign Language Recognition","MultiSlav: Using Cross-Lingual Knowledge Transfer to Combat the Curse of
  Multilinguality"
neg-d2-861,2025-01-02,,2501.01513," We theoretically study how the superfluid and condensate deformation of a
weakly interacting ultracold Bose gas evolve during the ramp-up of an external
weak disorder potential. Both resulting deformations turn out to consist of two
distinct contributions, namely a reversible equilibrium one, already predicted
by Huang and Meng in 1992, and a nonequilibrium dynamical one, whose magnitude
depends on the details of the ramping protocol. For the specific case of the
exponential ramp-up protocol, we are able to derive analytical time-dependent
expressions for the above quantities. After a sufficiently long time, a steady
state emerges that is generically out of equilibrium. We take the first step in
investigating its properties by studying its relaxation dynamics. In addition,
we analyze the two-time correlation function and elucidate its relation to the
equilibrium and the dynamical part of the condensate deformation.",['cond-mat.quant-gas'],2503.09402," Human daily activities can be concisely narrated as sequences of routine
events (e.g., turning off an alarm) in video streams, forming an event
vocabulary. Motivated by this, we introduce VLog, a novel video understanding
framework that define video narrations as vocabulary, going beyond the typical
subword vocabularies in existing generative video-language models. Built on the
lightweight language model GPT-2, VLog feature three key innovations: (i) A
generative retrieval model, marrying language model's complex reasoning
capabilities with contrastive retrieval's efficient similarity search. (ii) A
hierarchical vocabulary derived from large-scale video narrations using our
narration pair encoding algorithm, enabling efficient indexing of specific
events (e.g., cutting a tomato) by identifying broader scenarios (e.g.,
kitchen) with expressive postfixes (e.g., by the left hand). (iii) A vocabulary
update strategy leveraging generative models to extend the vocabulary for novel
events encountered during inference. To validate our approach, we introduce
VidCap-Eval, a development set requiring concise narrations with reasoning
relationships (e.g., before and after). Experiments on EgoSchema, COIN, and
HiREST further demonstrate the effectiveness of VLog, highlighting its ability
to generate concise, contextually accurate, and efficient narrations, offering
a novel perspective on video understanding. Codes are released at
https://github.com/showlab/VLog.",['cs.CV'],False,,,,"Out-of-equilibrium dynamical properties of Bose-Einstein condensates in
  a ramped up weak disorder","VLog: Video-Language Models by Generative Retrieval of Narration
  Vocabulary"
neg-d2-862,2025-02-11,,2502.07338," Ultrafast electron microscopy aims for imaging transient phenomena occurring
on nanoscale. One of its goals is to visualize localized optical and plasmonic
modes generated by coherent excitation in the vicinity of various types of
nanostructures. Such imaging capability was enabled by photon-induced
near-field optical microscopy, which is based on spectral filtering of
electrons inelastically scattered due to the stimulated interaction with the
near-field. Here we report on the development of ultrafast 4D scanning
transmission electron microscopy, which allows us to image the transverse
components of the optical near-field while avoiding the need of electron
spectral filtering. We demonstrate that this method is capable of imaging
optical near-fields of a tungsten nanotip and ponderomotive potential of an
optical standing wave with a spatial resolution of 21 nm.","['physics.optics', 'physics.ins-det']",2503.12146," Let $\mathcal{D}_{n} \subset \mathbb{N}$ denote the set of the $\tau(n)$
divisors of $n$. We study the function $$ D_{n}(X,Y):=|\{d \in
\mathcal{D}_{n}:\ X \le d \le X+Y\}| $$ for $Y \le X$.",['math.NT'],False,,,,"Ultrafast 4D scanning transmission electron microscopy for imaging of
  localized optical fields",Divisors of an Integer in a Short Interval
neg-d2-863,2025-03-19,,2503.14876," Supervised deep learning methods have been successful in the field of high
energy physics, and the trend within the field is to move away from high level
reconstructed variables to lower level, higher dimensional features. Supervised
methods require labelled data, which is typically provided by a simulator. As
the number of features increases, simulation accuracy decreases, leading to
greater domain shift between training and testing data when using lower-level
features. This work demonstrates that the classification without labels
paradigm can be used to remove the need for background simulation when training
supervised classifiers. This can result in classifiers with higher performance
on real data than those trained on simulated data.",['hep-ph'],2503.14137," Applying the least action principle to the motion of an ideal gas, we find
Bernoulli's equation where the local velocity is expressed as the gradient of a
velocity potential, while the internal energy depends on the interaction among
the particles of the gas. Then, assuming that the internal energy is
proportional non-locally to the logarithm of the mass density and truncating
the resulting sum of density gradients after the second term, we find an
additional Bohm's quantum potential term in the internal energy. Therefore, the
Bernoulli equation reduces to the Madelung equation, revealing a novel
classical description of quantum fluids that does not require to postulate
quantum mechanics. Finally, non-locality can be removed by introducing a
retarded potential, thus leading to a covariant formulation of the quantum
potential and of the equation of motion of an ideal quantum fluid.",['quant-ph'],False,,,,Strong CWoLa: Binary Classification Without Background Simulation,"A variational formulation of the governing equations of ideal quantum
  fluids"
