id,date,a_abstract,b_id,b_abstract,b_categories,c_id,c_abstract,c_categories,y_true,research_type,a_title,a_categories,b_title,c_title
neg-d2-895,2025-01-16,,2501.09951," In light of the diminishing presence of physical third places -- informal
gathering spaces essential for social connection -- this study explores how the
social media platform Discord fosters third-place experiences. Drawing on
Oldenburg's conceptual framework, we analyze how Discord's design elements
support the creation of virtual third places that foster both dyadic and
community-based relationships. Through 25 semi-structured interviews with
active Discord users, we identified 21 design elements aligned with Oldenburg's
third-place characteristics. These elements cluster around four core
principles: providing themed spaces for repeated interactions, supporting user
autonomy and customization, facilitating mutually engaging activities, and
enabling casual, low-pressure interactions. This work contributes to
understanding how intentional platform design can cultivate virtual spaces that
support meaningful social connections. The findings have implications for
designing future social technologies that can help address growing concerns
about social isolation in an increasingly digital world.",['cs.HC'],2502.05324," The prevailing methodologies for visualizing AI risks have focused on
technical issues such as data biases and model inaccuracies, often overlooking
broader societal risks like job loss and surveillance. Moreover, these
visualizations are typically designed for tech-savvy individuals, neglecting
those with limited technical skills. To address these challenges, we propose
the Atlas of AI Risks-a narrative-style tool designed to map the broad risks
associated with various AI technologies in a way that is understandable to
non-technical individuals as well. To both develop and evaluate this tool, we
conducted two crowdsourcing studies. The first, involving 40 participants,
identified the design requirements for visualizing AI risks for decision-making
and guided the development of the Atlas. The second study, with 140
participants reflecting the US population in terms of age, sex, and ethnicity,
assessed the usability and aesthetics of the Atlas to ensure it met those
requirements. Using facial recognition technology as a case study, we found
that the Atlas is more user-friendly than a baseline visualization, with a more
classic and expressive aesthetic, and is more effective in presenting a
balanced assessment of the risks and benefits of facial recognition. Finally,
we discuss how our design choices make the Atlas adaptable for broader use,
allowing it to generalize across the diverse range of technology applications
represented in a database that reports various AI incidents.",['cs.HC'],False,,,,"Discord's Design Encourages ""Third Place"" Social Media Experiences",Atlas of AI Risks: Enhancing Public Understanding of AI Risks
neg-d2-896,2025-03-18,,2503.14037," We propose Intra and Inter Parser-Prompted Transformers (PPTformer) that
explore useful features from visual foundation models for image restoration.
Specifically, PPTformer contains two parts: an Image Restoration Network
(IRNet) for restoring images from degraded observations and a Parser-Prompted
Feature Generation Network (PPFGNet) for providing IRNet with reliable parser
information to boost restoration. To enhance the integration of the parser
within IRNet, we propose Intra Parser-Prompted Attention (IntraPPA) and Inter
Parser-Prompted Attention (InterPPA) to implicitly and explicitly learn useful
parser features to facilitate restoration. The IntraPPA re-considers cross
attention between parser and restoration features, enabling implicit perception
of the parser from a long-range and intra-layer perspective. Conversely, the
InterPPA initially fuses restoration features with those of the parser,
followed by formulating these fused features within an attention mechanism to
explicitly perceive parser information. Further, we propose a parser-prompted
feed-forward network to guide restoration within pixel-wise gating modulation.
Experimental results show that PPTformer achieves state-of-the-art performance
on image deraining, defocus deblurring, desnowing, and low-light enhancement.",['cs.CV'],2503.14037," We propose Intra and Inter Parser-Prompted Transformers (PPTformer) that
explore useful features from visual foundation models for image restoration.
Specifically, PPTformer contains two parts: an Image Restoration Network
(IRNet) for restoring images from degraded observations and a Parser-Prompted
Feature Generation Network (PPFGNet) for providing IRNet with reliable parser
information to boost restoration. To enhance the integration of the parser
within IRNet, we propose Intra Parser-Prompted Attention (IntraPPA) and Inter
Parser-Prompted Attention (InterPPA) to implicitly and explicitly learn useful
parser features to facilitate restoration. The IntraPPA re-considers cross
attention between parser and restoration features, enabling implicit perception
of the parser from a long-range and intra-layer perspective. Conversely, the
InterPPA initially fuses restoration features with those of the parser,
followed by formulating these fused features within an attention mechanism to
explicitly perceive parser information. Further, we propose a parser-prompted
feed-forward network to guide restoration within pixel-wise gating modulation.
Experimental results show that PPTformer achieves state-of-the-art performance
on image deraining, defocus deblurring, desnowing, and low-light enhancement.",['cs.CV'],False,,,,"Intra and Inter Parser-Prompted Transformers for Effective Image
  Restoration","Intra and Inter Parser-Prompted Transformers for Effective Image
  Restoration"
neg-d2-897,2025-03-19,,2503.14874," Dissipative light-matter coupling plays a vital role in non-Hermitian
physics, but it remains largely unexplored in waveguide QED systems. In this
work, we find that by employing pseudo-Hermitian symmetry rather than anti-PT
symmetry, the concept of dissipative coupling could be generalized and applied
to the field of waveguide QED. This leads to a series of intriguing results,
such as spontaneous breaking of pseudo-Hermitian symmetry across the
exceptional points (EPs), level attraction between the bound states, and
critical transition across the EPs for the population of quantum emitters in
the bound state. Thanks to the tunability of photonic bands in crystal
waveguides, we also demonstrate that dissipative light-matter coupling leads to
the emergence of nonstandard third-order exceptional points with chiral spatial
profiles in a topological waveguide QED system. This work provides a promising
paradigm for studying non-Hermitian quantum phenomena in waveguide QED systems.",['quant-ph'],2502.12429," One-way quantum computation is a promising approach to achieving universal,
scalable, and fault-tolerant quantum computation. However, a main challenge
lies in the creation of universal, scalable three-dimensional cluster states.
Here, an experimental scheme is proposed for building large-scale canonical
three-dimensional cubic cluster states, which are compatible with the majority
of qubit error-correcting codes, using the spatiospectral modes of an optical
parametric oscillator. Combining with Gottesman-Kitaev-Preskill states, one-way
fault-tolerant optical quantum computation can be achieved with a lower
fault-tolerant squeezing threshold. Our scheme drastically simplify
experimental configurations, paving the way for compact realizations of one-way
fault-tolerant optical quantum computation.",['quant-ph'],False,,,,Waveguide QED with dissipative light-matter couplings,A Compact One-Way Fault-Tolerant Optical Quantum Computation
neg-d2-898,2025-01-16,,2501.09812," The Benguela Upwelling System (BUS), off the south-western African coast, is
one of the four major eastern boundary upwelling ecosystems in the oceans.
However, despite its very interesting characteristics, this area has been
almost overlooked in the field of environmental radioactivity. In this work, it
has been carried out for the first time the combined study of $^{236}$U and
$^{237}$Np in the coast of Namibia within the northern BUS. Surface seawater
exhibited similar $^{236}$U and $^{237}$Np concentrations, ranging from
$3.9\times10^6$ to $5.6\times10^6$ atoms/kg and from $4.6\times10^6$ to
$8.5\times10^6$ atoms/kg, respectively. The observed inventories in a water
column from the continental margin, of $(2.10 \pm 0.11)\times10^12$ atoms
m$^{-2}$ for $^{236}$U and $(3.48 \pm 0.13)\times10^{12}$ atoms/m$^{-2}$ for
$^{237}$Np, were in agreement with the global fallout (GF) source term in the
Southern Hemisphere, which was recognized as the main source of actinides to
the region. A pattern was observed in the surface samples, with $^{237}$Np
concentrations that decreased by 25-30% when moving from inshore to offshore
stations, but such an effect could not be clearly discerned in the case of
$^{236}$U within the data uncertainties. An explanation based on the larger
particle reactivity of GF $^{237}$Np compared to GF $^{236}$U was proposed.
Such an effect would have been important at the studied site due to the enhance
presence of particles in the continental shelf triggered by the upwelling
phenomenon. A value of $1.77 \pm 0.20$ was obtained for the
$^{237}$Np/$^{236}$U atom ratio for the GF source term in the marine
environment.",['physics.app-ph'],2501.09812," The Benguela Upwelling System (BUS), off the south-western African coast, is
one of the four major eastern boundary upwelling ecosystems in the oceans.
However, despite its very interesting characteristics, this area has been
almost overlooked in the field of environmental radioactivity. In this work, it
has been carried out for the first time the combined study of $^{236}$U and
$^{237}$Np in the coast of Namibia within the northern BUS. Surface seawater
exhibited similar $^{236}$U and $^{237}$Np concentrations, ranging from
$3.9\times10^6$ to $5.6\times10^6$ atoms/kg and from $4.6\times10^6$ to
$8.5\times10^6$ atoms/kg, respectively. The observed inventories in a water
column from the continental margin, of $(2.10 \pm 0.11)\times10^12$ atoms
m$^{-2}$ for $^{236}$U and $(3.48 \pm 0.13)\times10^{12}$ atoms/m$^{-2}$ for
$^{237}$Np, were in agreement with the global fallout (GF) source term in the
Southern Hemisphere, which was recognized as the main source of actinides to
the region. A pattern was observed in the surface samples, with $^{237}$Np
concentrations that decreased by 25-30% when moving from inshore to offshore
stations, but such an effect could not be clearly discerned in the case of
$^{236}$U within the data uncertainties. An explanation based on the larger
particle reactivity of GF $^{237}$Np compared to GF $^{236}$U was proposed.
Such an effect would have been important at the studied site due to the enhance
presence of particles in the continental shelf triggered by the upwelling
phenomenon. A value of $1.77 \pm 0.20$ was obtained for the
$^{237}$Np/$^{236}$U atom ratio for the GF source term in the marine
environment.",['physics.app-ph'],False,,,,"Presence of $^{236}$U and $^{237}$Np in a marine ecosystem: the northern
  Benguela Upwelling System, a case study","Presence of $^{236}$U and $^{237}$Np in a marine ecosystem: the northern
  Benguela Upwelling System, a case study"
neg-d2-899,2025-02-06,,2502.04425," We present a quantum solver for partial differential equations based on a
flexible matrix product operator representation. Utilizing mid-circuit
measurements and a state-dependent norm correction, this scheme overcomes the
restriction of unitary operators. Hence, it allows for the direct
implementation of a broad class of differential equations governing the
dynamics of classical and quantum systems. The capabilities of the framework
are demonstrated for an example system governed by Euler equations with
absorbing boundaries.",['quant-ph'],2502.2071," One of the predominant causes of program distortion in the real quantum
computing system may be attributed to the probability deviation caused by
thermal relaxation. We introduce Barber (Balancing reAdout Results using
Bit-invErted ciRcuits), a method designed to counteract the asymmetric thermal
relaxation deviation and improve the reliability of near-term quantum programs.
Barber collaborates with a bit-inverted quantum circuit, where the excited
quantum state of qubits is assigned to the $\lvert 0 \rangle$ and the unexcited
state to the $\lvert 1 \rangle$. In doing so, bit-inverted quantum circuits can
experience thermal relaxation in the opposite direction compared to standard
quantum circuits. Barber can effectively suppress the thermal relaxation
deviation in program's readout results by selectively merging distributions
from the standard and bit-inverted circuits.",['quant-ph'],False,,,,Tensor-Programmable Quantum Circuits for Solving Differential Equations,"Balancing Thermal Relaxation Deviations of Near-Future Quantum Computing
  Results via Bit-Inverted Programs"
neg-d2-900,2025-02-07,,2502.04936," We study the problem of controlling the initial condition of a vibrating
beam. The optimal control problem seeks to determine solutions of initial
velocity that assure the approach of the state of the beam to a given target
function in the $L^2-$norm. We prove both the existence and uniqueness of the
optimal solution. Employing identities based on the adjoint and difference
problems, we determine the Fr\'echet derivative of the cost functional. We
further derive the necessary optimality conditions of this control problem.
Finally, we provide a sketch of a gradient-based algorithm, that rests on the
explicit formula of the gradient of the cost functional, to obtain numerical
solutions.",['math.OC'],2503.18164," We compute the closest convex piecewise linear-quadratic (PLQ) function with
minimal number of pieces to a given univariate piecewise linear-quadratic
function. The Euclidean norm is used to measure the distance between functions.
First, we assume that the number and positions of the breakpoints of the output
function are fixed, and solve a convex optimization problem. Next, we assume
the number of breakpoints is fixed, but not their position, and solve a
nonconvex optimization problem to determine optimal breakpoints placement.
Finally, we propose an algorithm composed of a greedy search preprocessing and
a dichotomic search that solves a logarithmic number of optimization problems
to obtain an approximation of any PLQ function with minimal number of pieces
thereby obtaining in two steps the closest convex function with minimal number
of pieces.
  We illustrate our algorithms with multiple examples, compare our approach
with a previous globally optimal univariate spline approximation algorithm, and
apply our method to simplify vertical alignment curves in road design
optimization. CPLEX, Gurobi, and BARON are used with the YALMIP library in
MATLAB to effectively select the most efficient solver.",['math.OC'],False,,,,"On the optimal control of initial velocity in a hyperbolic beam equation
  by the variational method","Closest univariate convex linear-quadratic function approximation with
  minimal number of Pieces"
neg-d2-901,2025-03-07,,2503.05452," In this study, we explore the ferroelectric domain structure and mechanical
properties of PbTiO$_3$-based membranes, which develops a well-ordered and
crystallographic-oriented ripple pattern upon release from their growth
substrate. The ferrolectric domain structure of the PbTiO$_3$ layer was
examined at various length scales using optical second harmonic generation,
piezoresponse force microscopy, and scanning transmission electron microscopy.
These methods reveal the presence of purely in-plane domains organized into
superdomains at the crest of the ripples, while an in-plane/out-of-plane domain
structure was observed in the flat regions separating the ripples, in agreement
with phase-field simulations. The mechanical properties of the membrane were
assessed using contact resonance force microscopy, which identified distinct
mechanical behaviors at the ripples compared to the flat regions. This study
shows that the physical properties of the ferroelectric layer in membranes can
be locally controlled within an ordered array of ripples, with well-defined
geometric characteristics.",['cond-mat.mtrl-sci'],2501.15334," Palladium diselenide (PdSe$_2$) -- a layered van der Waals material -- is
attracting significant attention for optoelectronics due to the wide tunability
of its band gap from the infrared through the visible range as a function of
the number of layers. However, there continues to be disagreement over the
precise nature and value of the optical band gap of bulk PdSe$_2$, owing to the
rather small value of this gap that complicates experimental measurements and
their interpretation. Here, we design and employ a Wannier-localized
optimally-tuned screened range-separated hybrid (WOT-SRSH) functional to
investigate the electronic bandstructures and optical absorption spectra of
bulk and monolayer PdSe$_2$. In particular, we account carefully for the finite
exciton center-of-mass momentum within a time-dependent WOT-SRSH framework to
calculate the \emph{indirect} optical gap and absorption onset accurately. Our
results agree well with the best available photoconductivity measurements, as
well as with state-of-the-art many-body perturbation theory calculations,
confirming that bulk PdSe$_2$ has an optical gap in the mid-infrared
(upper-bound of 0.44 eV). More generally, this work further bolsters the
utility of the WOT-SRSH approach for predictive modeling of layered
semiconductors.",['cond-mat.mtrl-sci'],False,,,,Curvature-Controlled Polarization in Adaptive Ferroelectric Membranes,"Resolving Contradictory Estimates of Band Gaps of Bulk PdSe$_2$: A
  Wannier-Localized Optimally-Tuned Screened Range-Separated Hybrid Density
  Functional Theory Study"
neg-d2-902,2025-03-18,,2503.14079," Boolean formulae compactly encode huge, constrained search spaces. Thus,
variability-intensive systems are often encoded with Boolean formulae. The
search space of a variability-intensive system is usually too large to explore
without statistical inference (e.g. testing). Testing every valid configuration
is computationally expensive (if not impossible) for most systems. This leads
most testing approaches to sample a few configurations before analyzing them. A
desirable property of such samples is uniformity: Each solution should have the
same selection probability. Uniformity is the property that facilitates
statistical inference. This property motivated the design of uniform random
samplers, relying on SAT solvers and counters and achieving different
trade-offs between uniformity and scalability. Though we can observe their
performance in practice, judging the quality of the generated samples is
different. Assessing the uniformity of a sampler is similar in nature to
assessing the uniformity of a pseudo-random number (PRNG) generator. However,
sampling is much slower and the nature of sampling also implies that the
hyperspace containing the samples is constrained. This means that testing PRNGs
is subject to fewer constraints than testing samplers. We propose a framework
that contains five statistical tests which are suited to test uniform random
samplers. Moreover, we demonstrate their use by testing seven samplers.
Finally, we demonstrate the influence of the Boolean formula given as input to
the samplers under test on the test results.",['cs.LO'],2503.09831," It is well-known that intersection type assignment systems can be used to
characterize strong normalization (SN). Typical proofs that typable
lambda-terms are SN in these systems rely on semantical techniques. In this
work, we study $\Lambda_\cap^e$, a variant of Coppo and Dezani's (Curry-style)
intersection type system, and we propose a syntactical proof of strong
normalization for it. We first design $\Lambda_\cap^i$, a Church-style version,
in which terms closely correspond to typing derivations. Then we prove that
typability in $\Lambda_\cap^i$ implies SN through a measure that, given a term,
produces a natural number that decreases along with reduction. Finally, the
result is extended to $\Lambda_\cap^e$, since the two systems simulate each
other.",['cs.LO'],False,,,,"Testing Uniform Random Samplers: Methods, Datasets and Protocols","Strong normalization through idempotent intersection types: a new
  syntactical approach"
neg-d2-903,2025-02-10,,2502.06663," Modern large language models (LLMs) driven by scaling laws, achieve
intelligence emergency in large model sizes. Recently, the increasing concerns
about cloud costs, latency, and privacy make it an urgent requirement to
develop compact edge language models. Distinguished from direct pretraining
that bounded by the scaling law, this work proposes the pruning-aware
pretraining, focusing on retaining performance of much larger optimized models.
It features following characteristics: 1) Data-scalable: we introduce minimal
parameter groups in LLM and continuously optimize structural pruning, extending
post-training pruning methods like LLM-Pruner and SparseGPT into the
pretraining phase. 2) Architecture-agnostic: the LLM architecture is
auto-designed using saliency-driven pruning, which is the first time to exceed
SoTA human-designed LLMs in modern pretraining. We reveal that it achieves
top-quality edge language models, termed EfficientLLM, by scaling up LLM
compression and extending its boundary. EfficientLLM significantly outperforms
SoTA baselines with $100M \sim 1B$ parameters, such as MobileLLM, SmolLM,
Qwen2.5-0.5B, OLMo-1B, Llama3.2-1B in common sense benchmarks. As the first
attempt, EfficientLLM bridges the performance gap between traditional LLM
compression and direct pretraining methods, and we will fully open source at
https://github.com/Xingrun-Xing2/EfficientLLM.",['cs.LG'],2502.09374," Deep neural networks (DNNs) are increasingly used in safety-critical
applications. Reliable fault analysis and mitigation are essential to ensure
their functionality in harsh environments that contain high radiation levels.
This study analyses the impact of multiple single-bit single-event upsets in
DNNs by performing fault injection at the level of a DNN model. Additionally, a
fault aware training (FAT) methodology is proposed that improves the DNNs'
robustness to faults without any modification to the hardware. Experimental
results show that the FAT methodology improves the tolerance to faults up to a
factor 3.",['cs.LG'],False,,,,"EfficientLLM: Scalable Pruning-Aware Pretraining for
  Architecture-Agnostic Edge Language Models","Mitigating multiple single-event upsets during deep neural network
  inference using fault-aware training"
neg-d2-904,2025-01-20,,2501.11888," The T center in silicon has recently emerged as a promising candidate for
scalable quantum technologies, due to its telecommunications band optical
transition and microwave addressable ground state spin. The immense promise of
the T center is driven by its silicon host material; silicon is by far the most
mature, manufacturable semiconductor material for integrated photonic and
electronic devices. Here, we present the first study of T-centers in an
electrical device. We study an ensemble of T centers coupled to a buried
lateral P-I-N diode in silicon, observing the T-center's optical response to
static and dynamic electric fields. We utilize the defect's optical response as
a probe of device nonlinearity, observing a phase transition of the carrier
density into a stable oscillatory regime characteristic of negative
differential resistance. These findings provide fundamental insight into the
physics of the T-center for improved quantum device performance and open a
promising new direction for defect-based local quantum sensing in semiconductor
devices.",['quant-ph'],2503.16314," Understanding the impact of disturbances in quantum channels is of paramount
importance for the implementation of many quantum technologies, as noise can be
detrimental to quantum correlations. Among the various types of disturbances,
we explore the effects of white and colored noise and experimentally test the
resilience of a quantum ghost spectrometer against these two types of noise,
showing that it is always robust against white noise, whereas colored noise
introduces a huge impact on the process.",['quant-ph'],False,,,,"Probing negative differential resistance in silicon with a P-I-N
  diode-integrated T center ensemble","An experimental investigation of quantum frequency correlations
  resilience against white and colored noise"
neg-d2-905,2025-01-03,,2501.01815," A mechanical model of a laminated composite ring on a nonreciprocal elastic
foundation is a valuable engineering tool during the early design stages of
various applications, such as non-pneumatic wheels, flexible bearings,
expandable tubulars in oil wells, and vascular stents interacting with blood
vessel linings, especially under non-axisymmetric loadings. Despite its
importance, limited research has focused on the interaction between laminated
composite rings and nonreciprocal elastic foundations. Moreover, no
quantitative studies have yet explored the influence of foundation stiffness on
the ring deformation. This work aims to develop an analytical framework for a
laminated composite ring supported by a nonreciprocal elastic foundation under
non-axisymmetric loading conditions. The model generates a design map that
correlates the foundation stiffness with the ring deformation, accounting for
ring dimensions, laminate layup architecture, and lamina anisotropy. The
closed-form solution provides an efficient design tool for analyzing
non-axisymmetric and nonuniform loadings at a low computational cost. The
resulting design map provides a valuable resource for exploring the interaction
between the nonreciprocal foundation and the laminated ring. The proposed
analytical framework and design map hold broad potential applications in
automotive, mechanical, civil, and biomedical engineering fields.",['physics.app-ph'],2501.15917," This article presents a novel perspective to model and simulate
reconfigurable intelligent surface (RIS)-assisted communication systems.
Traditional methods in antenna design often rely on array method to simulate,
whereas communication system modeling tends to idealize antenna behavior.
Neither approach sufficiently captures the detailed characteristics of
RIS-assisted communication. To address this limitation, we propose a
comprehensive simulation framework that jointly models RIS antenna design and
the communication process. This framework simulates the entire communication
pipeline, encompassing signal generation, modulation, propagation, RIS-based
radiation, signal reception, alignment, demodulation, decision, and processing.
Using a QPSK-modulated signal for validation, we analyze system performance and
investigate the relationship between bit error rate (BER), aperture fill time,
array size, and baseband symbol frequency. The results indicate that larger
array sizes and higher baseband symbol frequencies exacerbate aperture fill
time effects, leading to increased BER. Furthermore, we examine BER variation
with respect to signal-to-noise ratio (SNR) and propose an optimal
matching-based alignment algorithm, which significantly reduces BER compared to
conventional pilot-based alignment methods. This work demonstrates the entire
process of RIS communication, and reveals the source of bit errors, which
provides valuable insights into the design and performance optimization of
RIS-assisted communication systems.",['physics.app-ph'],False,,,,"Analytical modeling of laminated composite rings on nonreciprocal
  elastic foundations under non-axisymmetric loading","RIS Assisted Wireless Communication: Advanced Modeling, Simulation, and
  Analytical Insights"
neg-d2-906,2025-01-17,,2501.10049," To take the esports scene to the next level, we introduce PandaSkill, a
framework for assessing player performance and skill rating. Traditional rating
systems like Elo and TrueSkill often overlook individual contributions and face
challenges in professional esports due to limited game data and fragmented
competitive scenes. PandaSkill leverages machine learning to estimate in-game
player performance from individual player statistics. Each in-game role is
modeled independently, ensuring a fair comparison between them. Then, using
these performance scores, PandaSkill updates the player skill ratings using the
Bayesian framework OpenSkill in a free-for-all setting. In this setting, skill
ratings are updated solely based on performance scores rather than game
outcomes, hightlighting individual contributions. To address the challenge of
isolated rating pools that hinder cross-regional comparisons, PandaSkill
introduces a dual-rating system that combines players' regional ratings with a
meta-rating representing each region's overall skill level. Applying PandaSkill
to five years of professional League of Legends matches worldwide, we show that
our method produces skill ratings that better predict game outcomes and align
more closely with expert opinions compared to existing methods.",['cs.LG'],2502.09374," Deep neural networks (DNNs) are increasingly used in safety-critical
applications. Reliable fault analysis and mitigation are essential to ensure
their functionality in harsh environments that contain high radiation levels.
This study analyses the impact of multiple single-bit single-event upsets in
DNNs by performing fault injection at the level of a DNN model. Additionally, a
fault aware training (FAT) methodology is proposed that improves the DNNs'
robustness to faults without any modification to the hardware. Experimental
results show that the FAT methodology improves the tolerance to faults up to a
factor 3.",['cs.LG'],False,,,,"PandaSkill - Player Performance and Skill Rating in Esports: Application
  to League of Legends","Mitigating multiple single-event upsets during deep neural network
  inference using fault-aware training"
neg-d2-907,2025-03-20,,2503.16114," Interfaces for interacting with large language models (LLMs) are often
designed to mimic human conversations, typically presenting a single response
to user queries. This design choice can obscure the probabilistic and
predictive nature of these models, potentially fostering undue trust and
over-anthropomorphization of the underlying model. In this paper, we
investigate (i) the effect of displaying multiple responses simultaneously as a
countermeasure to these issues, and (ii) how a cognitive support
mechanism-highlighting structural and semantic similarities across
responses-helps users deal with the increased cognitive load of that
intervention. We conducted a within-subjects study in which participants
inspected responses generated by an LLM under three conditions: one response,
ten responses with cognitive support, and ten responses without cognitive
support. Participants then answered questions about workload, trust and
reliance, and anthropomorphization. We conclude by reporting the results of
these studies and discussing future work and design opportunities for future
LLM interfaces.",['cs.HC'],2503.15523," Children tend to be constantly exposed to technologies, such as smartphones,
tablets, and gaming consoles, drawn by the interactive and visually stimulating
nature of digital platforms. Thus, integrating the teaching process with
technological gadgets may enhance engagement and foster interactive learning
experiences, besides equipping students with the digital skills for today's
increasingly technology-driven world. The main goal of this work is to provide
an open-source and manageable tool that teachers can use as an everyday
activity and as an exergame. For this, we present a prototype of an interactive
platform that students use to answer a quiz by moving to segments available on
an interactive floor. All the platform design and implementation directions are
publicly available.",['cs.HC'],False,,,,"The Impact of Revealing Large Language Model Stochasticity on Trust,
  Reliability, and Anthropomorphization","InteractiveEdu: An Open-source Interactive Floor for Exergame as a
  Learning Platform"
neg-d2-908,2025-01-07,,2501.04248," Nonreciprocal optical devices are key components in photonic integrated
circuits for light reflection blocking and routing. Most reported silicon
integrated nonreciprocal optical devices to date were unit devices. To allow
complex signal routing between multi-ports in photonic networks, multi-port
magneto-optical (MO) nonreciprocal photonic devices are desired. In this study,
we report experimental demonstration of a silicon integrated 5*5 multiport
nonreciprocal photonic device based on magneto-optical waveguides. By
introducing different nonreciprocal phase shift effect to planar photonic
waveguides, the device focuses light to different ports for both forward and
backward propagation. The device shows designable nonreciprocal transmission
between 5*5 ports, achieving 16 dB isolation ratio and -18 dB crosstalk.",['physics.optics'],2501.04907," Generation and propagation of optical skyrmions provide a versatile plalform
for topologically nontrivial optical informatics and light-matter interactions,
but their acceleration along curved trajectories is to be studied. In this
study, we experimentally demonstrate the first accelerating skyrmion lattices
conveyed by Airy structured light, characterized by topologically stable
skyrmion textures with self-acceleration along parabolic trajectories. We show
that the skyrmion unit cell can maintain a Skyrme number $|N_\text{sk}|>0.9$
within a propagation range of $\pm1.22\ z_R$ upon parabolic acceleration.
Notably, the meron structure remains $|N_\text{sk}|$ stable within $0.5\pm0.02$
over a significantly extended range of $\pm3.06\ z_R$. Our work provides a new
potential carrier for topologically robust information distribution, particle
sorting and manipulation.",['physics.optics'],False,,,,"Nonreciprocal Optical Routing in Multi-port Magneto-Optical Devices on
  Silicon",Optical skyrmion lattices accelerating in free space
neg-d2-909,2025-03-10,,2503.07702," Collaboration is a fundamental and essential characteristic of many complex
systems, ranging from ant colonies to human societies. Each component within a
complex system interacts with others, even at a distance, to accomplish a given
task. A network of collaboration can be defined to study the collective
behavior of such systems within the framework of complex networks. The nodes in
these networks may represent simple organisms or more sophisticated intelligent
agents, such as humans. In this study, we utilize intelligent agents (nodes)
trained through reinforcement learning techniques to establish connections with
their neighbors, ultimately leading to the emergence of a large-scale
communication cluster. Notably, there is no centralized administrator; instead,
agents must adjust their connections based on information obtained from local
observations. The connection strategy is formulated using a physical
Hamiltonian, thereby categorizing this intelligent system under the paradigm of
""Physics-Guided Machine Learning"".",['cs.MA'],2502.18893," In multi-robot system (MRS) applications, efficient task assignment is
essential not only for coordinating agents and ensuring mission success but
also for maintaining overall system security. In this work, we first propose an
optimization-based distributed task assignment algorithm that dynamically
assigns mandatory security-critical tasks and optional tasks among teams.
Leveraging an inexact Alternating Direction Method of Multipliers (ADMM)-based
approach, we decompose the task assignment problem into separable and
non-separable subproblems. The non-separable subproblems are transformed into
an inexact ADMM update by projected gradient descent, which can be performed
through several communication steps within the team.
  In the second part of this paper, we formulate a comprehensive framework that
enables MRS under plan-deviation attacks to handle online tasks without
compromising security. The process begins with a security analysis that
determines whether an online task can be executed securely by a robot and, if
so, the required time and location for the robot to rejoin the team. Next, the
proposed task assignment algorithm is used to allocate security-related tasks
and verified online tasks. Finally, task fulfillment is managed using a Control
Lyapunov Function (CLF)-based controller, while security enforcement is ensured
through a Control Barrier Function (CBF)-based security filter. Through
simulations, we demonstrate that the proposed framework allows MRS to
effectively respond to unplanned online tasks while maintaining security
guarantees.",['cs.MA'],False,,,,"A Reliable Self-Organized Distributed Complex Network for Communication
  of Smart Agents","Distributed Online Task Assignment via Inexact ADMM for unplanned online
  tasks and its Applications to Security"
neg-d2-910,2025-03-12,,2503.09189," Observability of a software system aims at allowing its engineers and
operators to keep the system robust and highly available. With this paper, we
present the Kieker Observability Framework Version 2, the successor of the
Kieker Monitoring Framework.
  In this tool artifact paper, we do not just present the Kieker framework, but
also a demonstration of its application to the TeaStore benchmark, integrated
with the visual analytics tool ExplorViz. This demo is provided both as an
online service and as an artifact to deploy it yourself.",['cs.SE'],2501.1938," Background: Software engineering requires both technical skills and creative
problem-solving. Blind and low-vision software professionals (BLVSPs) encounter
numerous workplace challenges, including inaccessible tools and collaboration
hurdles with sighted colleagues. Objective: This study explores the innovative
strategies employed by BLVSPs to overcome these accessibility barriers,
focusing on their custom solutions and the importance of supportive
communities. Methodology: We conducted semi-structured interviews with 30
BLVSPs and used reflexive thematic analysis to identify key themes. Results:
Findings reveal that BLVSPs are motivated to develop creative and adaptive
solutions, highlighting the vital role of collaborative communities in
fostering shared problem-solving. Conclusion: For BLVSPs, creative
problem-solving is essential for navigating inaccessible work environments, in
contrast to sighted peers, who pursue optimization. This study enhances
understanding of how BLVSPs navigate accessibility challenges through
innovation.",['cs.SE'],False,,,,The Kieker Observability Framework Version 2,"Creative Problem-Solving: A Study with Blind and Low Vision Software
  Professionals"
